"","scientific_name","midpoint_cc","releveSite","releveyear"
"1887","Verbena stricta",0.5,"LBRP Rel 8",2024
"1888","Verbena stricta",3,"MRPR CPL19 rel 1",2024
"1889","Verbena stricta",3,"SLPR B",2024
"1890","Verbena stricta",3,"TCP Lakeshore Rel 1",2024
"1891","Verbena urticifolia",37.5,"LBRP  Rel 3",2024
"1892","Verbena urticifolia",0.5,"LBRP R",2024
"1893","Verbena urticifolia",0.5,"SLPR Rel 2",2024
"1894","Verbena urticifolia",3,"TCP Lakeshore Rel 1",2024
"1895","Vernonia fasciculata",3,"South Creek Releve 1",2024
"1896","Veronicastrum virginicum",3,"South Creek Releve 1",2024
"1897","Veronicastrum virginicum",3,"TCP Lakeshore Rel 1",2024
"1898","Viburnum lentago",0.5,"LBRP R",2024
"1899","Viburnum lentago",3,"LHDL rel 1-6",2024
"1900","Viburnum lentago",15,"LHHL 5",2024
"1901","Viburnum lentago",37.5,"LHHL1 Rel",2024
"1902","Viburnum lentago",3,"LHHL2 Rel",2024
"1903","Viburnum lentago",15,"LHHL3 Rel",2024
"1904","Viburnum lentago",0.5,"MRPR Rel 2",2024
"1905","Viburnum lentago",3,"WWBW Rel",2024
"1906","Viburnum lentago",3,"WWRP Rel 2",2024
"1907","Viburnum opulus var. opulus",0.5,"LHDL rel 1-6",2024
"1908","Viburnum opulus var. opulus",0.5,"LHHL 5",2024
"1909","Viburnum opulus var. opulus",3,"LHHL3 Rel",2024
"1910","Viburnum opulus var. opulus",3,"LHJL 1",2024
"1911","Viburnum opulus var. opulus",3,"SLPR 1",2024
"1912","Viburnum opulus var. opulus",3,"South Creek Releve 2",2024
"1913","Viburnum opulus var. opulus",3,"TCP Lakeshore Rel 2",2024
"1914","Viburnum rafinesquianum",3,"LHHL 5",2024
"1915","Viburnum rafinesquianum",3,"LHHL1 Rel",2024
"1916","Vicia americana",3,"WWRP Rel 3",2024
"1917","Vicia sativa",3,"WWRP RCG unit 5 rel",2024
"1918","Vinca minor",15,"LHHL4 Rel",2024
"1919","Viola pubescens",3,"SLSBWL rel 1",2024
"1920","Viola pubescens",3,"WWRP WL Rel",2024
"1921","Viola sp.",3,"LBRP  Rel 3",2024
"1922","Viola sp.",3,"LBRP R",2024
"1923","Viola sp.",0.5,"LBRP Rel 8",2024
"1924","Viola sp.",3,"LHHL3 Rel",2024
"1925","Viola sp.",3,"LHHL4 Rel",2024
"1926","Viola sp.",3,"LHTS 1",2024
"1927","Viola sp.",3,"MRPR C",2024
"1928","Viola sp.",3,"MRPR Rel 2",2024
"1929","Viola sp.",3,"MRPR Rel 3",2024
"1930","Viola sp.",3,"MRPR TB Rel 2",2024
"1931","Viola sp.",3,"SLCW Releve 1",2024
"1932","Viola sp.",3,"SLPR 1",2024
"1933","Viola sp.",0.5,"SLPR B",2024
"1934","Viola sp.",3,"SLPR Rel 2",2024
"1935","Viola sp.",3,"WWBW Rel",2024
"1936","Viola sp.",3,"WWRP RCG unit 5 rel",2024
"1937","Viola sp.",3,"WWRP Rel 2",2024
"1938","Vitis riparia",3,"LBRP  Rel 3",2024
"1939","Vitis riparia",37.5,"LBRP R",2024
"1940","Vitis riparia",15,"LHDL rel 1-6",2024
"1941","Vitis riparia",3,"LHDL rel 2-2",2024
"1942","Vitis riparia",3,"LHHL 5",2024
"1943","Vitis riparia",3,"LHHL1 Rel",2024
"1944","Vitis riparia",3,"LHHL2 Rel",2024
"1945","Vitis riparia",3,"LHHL3 Rel",2024
"1946","Vitis riparia",3,"LHHL4 Rel",2024
"1947","Vitis riparia",3,"LHJL 1",2024
"1948","Vitis riparia",3,"LHPP rel 2",2024
"1949","Vitis riparia",3,"LHSP 1-1",2024
"1950","Vitis riparia",3,"LHTS 1",2024
"1951","Vitis riparia",3,"MRPR C",2024
"1952","Vitis riparia",3,"MRPR CPL19 rel 1",2024
"1953","Vitis riparia",3,"MRPR Rel 2",2024
"1954","Vitis riparia",3,"MRPR Rel 3",2024
"1955","Vitis riparia",3,"SLCW Releve 1",2024
"1956","Vitis riparia",3,"SLPR 1",2024
"1957","Vitis riparia",3,"SLPR B",2024
"1958","Vitis riparia",3,"SLPR Rel 2",2024
"1959","Vitis riparia",3,"South Creek Releve 2",2024
"1960","Vitis riparia",15,"TCP Lakeshore Rel 2",2024
"1961","Vitis riparia",3,"WWRP RCG unit 5 rel",2024
"1962","Vitis riparia",3,"WWRP Rel 2",2024
"1963","Vitis riparia",0.5,"WWRP Rel 3",2024
"1964","Xanthium strumarium",3,"LBRP R",2024
"1965","Zanthoxylum americanum",3,"LBRP  Rel 3",2024
"1966","Zanthoxylum americanum",3,"LBRP R",2024
"1967","Zanthoxylum americanum",3,"LBRP Rel 8",2024
"1968","Zanthoxylum americanum",3,"LHDL rel 1-6",2024
"1969","Zanthoxylum americanum",3,"LHDL rel 2-2",2024
"1970","Zanthoxylum americanum",3,"LHHL 5",2024
"1971","Zanthoxylum americanum",3,"LHHL1 Rel",2024
"1972","Zanthoxylum americanum",3,"LHHL2 Rel",2024
"1973","Zanthoxylum americanum",0.5,"LHHL3 Rel",2024
"1974","Zanthoxylum americanum",3,"LHHL4 Rel",2024
"1975","Zanthoxylum americanum",3,"LHPP rel 1",2024
"1976","Zanthoxylum americanum",3,"LHSP 1-1",2024
"1977","Zanthoxylum americanum",3,"MRPR C",2024
"1978","Zanthoxylum americanum",3,"MRPR CPL19 rel 1",2024
"1979","Zanthoxylum americanum",0.5,"MRPR Rel 2",2024
"1980","Zanthoxylum americanum",37.5,"MRPR Rel 3",2024
"1981","Zanthoxylum americanum",3,"SLCW Releve 1",2024
"1982","Zanthoxylum americanum",0.5,"SLPR 1",2024
"1983","Zanthoxylum americanum",3,"SLPR Rel 2",2024
"1984","Zanthoxylum americanum",3,"SLSBWL rel 1",2024
"1985","Zanthoxylum americanum",15,"WWRP Rel 2",2024
"1986","Zanthoxylum americanum",37.5,"WWRP Rel 3",2024
"1987","Zizia aurea",0.5,"MRPR C",2024
"1988","Zizia aurea",3,"TCP Lakeshore Rel 1",2024
"1989","Zizia aurea",3,"WWBW Rel",2024
"1990","Zizia sp.",3,"South Creek Releve 1",2024
