"","scientific_name","common_name","x3","physiognamy","mn_nativity","mnwi","rarity_status","id","cc","cc_range","x12","midpoint_cc","p","p_c","releveCode","releveyear","releveSite"
"151","Galium triflorum",NA,4,"H","Native","FACU+","0",NA,1,">1-5%",3,3,0.012847965738758,0.0513918629550321,"LBRP Rel 62023","2023","LBRP Rel 6"
"152","Actaea rubra","red baneberry",7,"H","Native","FACU","0",NA,NA,">0-1%",0.5,0.5,0.00214132762312634,0.0149892933618844,"LBRP Rel 62023","2023","LBRP Rel 6"
"153","Impatiens spp.",NA,2,"H","Native",NA,"0",NA,NA,">0-1%",0.5,0.5,0.00214132762312634,0.00428265524625268,"LBRP Rel 62023","2023","LBRP Rel 6"
"154","Smilax tamnoides","greenbrier",4,"C","Native","[FAC]","0",NA,NA,">1-5%",3,3,0.012847965738758,0.0513918629550321,"LBRP Rel 62023","2023","LBRP Rel 6"
"155","Glechoma hederacea","creeping charlie",0,"H","Introduced","FACU","0",NA,2,">5-25%",15,15,0.0642398286937901,0,"LBRP Rel 62023","2023","LBRP Rel 6"
"156","Fallopia scandens","false buckwheat",3,"H","Native","FAC","0",NA,NA,">0-1%",0.5,0.5,0.00214132762312634,0.00642398286937901,"LBRP Rel 62023","2023","LBRP Rel 6"
"157","Maianthemum stellatum","starry false Solomon's seal",5,"H","Native","[FAC-]","0",NA,NA,">1-5%",3,3,0.012847965738758,0.0642398286937901,"LBRP Rel 62023","2023","LBRP Rel 6"
"158","Osmorhiza longistylis","aniseroot",4,"H","Native","FACU-","0",NA,NA,">1-5%",3,3,0.012847965738758,0.0513918629550321,"LBRP Rel 62023","2023","LBRP Rel 6"
"159","Menispermum canadense","Canada moonseed",4,"C","Native","FAC*","0",NA,NA,">1-5%",3,3,0.012847965738758,0.0513918629550321,"LBRP Rel 62023","2023","LBRP Rel 6"
"160","Hackelia virginiana","Virginia stickseed",1,"H","Native","FAC-","0",NA,NA,">1-5%",3,3,0.012847965738758,0.012847965738758,"LBRP Rel 62023","2023","LBRP Rel 6"
"161","Persicaria maculosa","lady's thumb",0,"H","Introduced","FACW","0",NA,NA,">1-5%",3,3,0.012847965738758,0,"LBRP Rel 62023","2023","LBRP Rel 6"
"162","Maianthemum stellatum","starry false Solomon's seal",5,"H","Native","[FAC-]","0",NA,NA,">1-5%",3,3,0.012847965738758,0.0642398286937901,"LBRP Rel 62023","2023","LBRP Rel 6"
"163","Symphyotrichum pilosum","awl aster",1,"H","Native","FACU","W",NA,NA,">1-5%",3,3,0.012847965738758,0.012847965738758,"LBRP Rel 62023","2023","LBRP Rel 6"
"164","Barbarea vulgaris","yellow rocket",0,"H","Introduced","FAC","0",NA,NA,">1-5%",3,3,0.012847965738758,0,"LBRP Rel 62023","2023","LBRP Rel 6"
"165","Monarda fistulosa","wild bergamot",3,"H","Native","FACU","0",NA,NA,">1-5%",3,3,0.012847965738758,0.0385438972162741,"LBRP Rel 62023","2023","LBRP Rel 6"
"166","Verbascum thapsus","common mullein",0,"H","Introduced","UPL","0",NA,2,">5-25%",15,15,0.0642398286937901,0,"LBRP Rel 62023","2023","LBRP Rel 6"
"167","Cirsium vulgare","bull thistle",0,"H","Introduced","FACU-","0",NA,NA,">0-1%",0.5,0.5,0.00214132762312634,0,"LBRP Rel 62023","2023","LBRP Rel 6"
"168","Nepeta cataria","catnip",0,"H","Introduced","FAC-","0",NA,1,">1-5%",3,3,0.012847965738758,0,"LBRP Rel 62023","2023","LBRP Rel 6"
"169","Erechtites hieraciifolius",NA,2,"H","Native","NA","0",NA,NA,">1-5%",3,3,0.012847965738758,0.0256959314775161,"LBRP Rel 62023","2023","LBRP Rel 6"
"170","Conyza canadensis","horseweed",0,"H","Native","[FAC-]","0",NA,1,">1-5%",3,3,0.012847965738758,0,"LBRP Rel 62023","2023","LBRP Rel 6"
"171","Phryma leptostachya","lopseed",5,"H","Native","UPL","0",NA,NA,">1-5%",3,3,0.012847965738758,0.0642398286937901,"LBRP Rel 62023","2023","LBRP Rel 6"
"172","Osmorhiza claytonii","Clayton's sweet cicely",3,"H","Native","FACU-","0",NA,NA,">1-5%",3,3,0.012847965738758,0.0385438972162741,"LBRP Rel 62023","2023","LBRP Rel 6"
"173","Osmorhiza longistylis","aniseroot",4,"H","Native","FACU-","0",NA,NA,">1-5%",3,3,0.012847965738758,0.0513918629550321,"LBRP Rel 62023","2023","LBRP Rel 6"
"174","Geum macrophyllum",NA,6,"H","Native","FACW","0",NA,NA,">1-5%",3,3,0.012847965738758,0.0770877944325482,"LBRP Rel 62023","2023","LBRP Rel 6"
"175","Sonchus arvensis s.l.","field sow thistle",0,"H","Introduced","FAC-","0",NA,NA,">0-1%",0.5,0.5,0.00214132762312634,0,"LBRP Rel 62023","2023","LBRP Rel 6"
"176","Symphyotrichum ontarionis",NA,6,"H","Native","FAC","0",NA,NA,">1-5%",3,3,0.012847965738758,0.0770877944325482,"LBRP Rel 62023","2023","LBRP Rel 6"
"177","Veronicastrum virginicum","Culver's root",6,"H","Native","FAC","0",NA,NA,">1-5%",3,3,0.012847965738758,0.0770877944325482,"LBRP Rel 62023","2023","LBRP Rel 6"
"178","Silene latifolia","white campion",0,"H","Introduced","NA","0",NA,NA,">1-5%",3,3,0.012847965738758,0,"LBRP Rel 62023","2023","LBRP Rel 6"
"179","Carduus acanthoides","plumeless thistle",0,"H","Introduced","NA","0",NA,NA,">0-1%",0.5,0.5,0.00214132762312634,0,"LBRP Rel 62023","2023","LBRP Rel 6"
"180","Arctium minus","common burdock",0,"H","Introduced","FACU","0",NA,NA,">0-1%",0.5,0.5,0.00214132762312634,0,"LBRP Rel 62023","2023","LBRP Rel 6"
"181","Securigera varia","crown vetch",0,"H","Introduced",NA,NA,NA,NA,">1-5%",3,3,0.012847965738758,0,"LBRP Rel 62023","2023","LBRP Rel 6"
"182","Cirsium discolor","field thistle",4,"H","Native","FACU","0",NA,NA,">0-1%",0.5,0.5,0.00214132762312634,0.00856531049250535,"LBRP Rel 62023","2023","LBRP Rel 6"
"183","Ranunculus abortivus","kidney-leaved buttercup",1,"H","Native","FACW-","0",NA,NA,">1-5%",3,3,0.012847965738758,0.012847965738758,"LBRP Rel 62023","2023","LBRP Rel 6"
"184","Acalypha rhomboidea","three-seeded mercury",0,"H","Native","FACU","0",NA,NA,">1-5%",3,3,0.012847965738758,0,"LBRP Rel 62023","2023","LBRP Rel 6"
"185","Pycnanthemum virginianum","Virginia mountain mint",6,"H","Native","FACW+","0",NA,NA,">1-5%",3,3,0.012847965738758,0.0770877944325482,"LBRP Rel 62023","2023","LBRP Rel 6"
"186","Potentilla recta","rough-fruited cinquefoil",0,"H","Introduced","NA","0",NA,NA,">0-1%",0.5,0.5,0.00214132762312634,0,"LBRP Rel 62023","2023","LBRP Rel 6"
"187","Arisaema triphyllum","Jack-in-the-pulpit",4,"H","Native","FACW-","0",NA,NA,">0-1%",0.5,0.5,0.00214132762312634,0.00856531049250535,"LBRP Rel 62023","2023","LBRP Rel 6"
"188","Campanula americana","tall bellflower",4,"H","Native",NA,"0",NA,NA,">1-5%",3,3,0.012847965738758,0.0513918629550321,"LBRP Rel 62023","2023","LBRP Rel 6"
"189","Smilax tamnoides","greenbrier",4,"C","Native","[FAC]","0",NA,NA,">0-1%",0.5,0.5,0.00214132762312634,0.00856531049250535,"LBRP Rel 62023","2023","LBRP Rel 6"
"190","Leersia virginica","white grass",5,"G","Native","FACW","0",NA,2,">5-25%",15,15,0.32258064516129,1.61290322580645,"LBRP Rel 62023","2023","LBRP Rel 6"
"191","Phalaris arundinacea","reed canary grass",0,"G","Introduced","FACW+","0",NA,2,">5-25%",15,15,0.32258064516129,0,"LBRP Rel 62023","2023","LBRP Rel 6"
"192","Carex spp.",NA,3,"G","Native",NA,"0",NA,NA,">1-5%",3,3,0.0645161290322581,0.193548387096774,"LBRP Rel 62023","2023","LBRP Rel 6"
"193","Elymus canadensis",NA,3,"G","Native","FAC-","0",NA,NA,">1-5%",3,3,0.0645161290322581,0.193548387096774,"LBRP Rel 62023","2023","LBRP Rel 6"
"194","Elymus wiegandii","Weigand's wild rye",8,"G","Native","FAC","0",NA,NA,">1-5%",3,3,0.0645161290322581,0.516129032258065,"LBRP Rel 62023","2023","LBRP Rel 6"
"195","Unknown grass 1",NA,0,"G","Introduced",NA,NA,NA,NA,">1-5%",3,3,0.0645161290322581,0,"LBRP Rel 62023","2023","LBRP Rel 6"
"196","Setaria viridis","green foxtail",0,"G","Introduced","NA","0",NA,NA,">1-5%",3,3,0.0645161290322581,0,"LBRP Rel 62023","2023","LBRP Rel 6"
"197","Muhlenbergia frondosa","swamp muhly grass",3,"G","Native","FACW","0",NA,NA,">0-1%",0.5,0.5,0.010752688172043,0.032258064516129,"LBRP Rel 62023","2023","LBRP Rel 6"
"198","Carex normalis","right-angle sedge",4,"G","Native","FACW","0",NA,NA,">0-1%",0.5,0.5,0.010752688172043,0.043010752688172,"LBRP Rel 62023","2023","LBRP Rel 6"
"199","Phleum pratense",NA,0,"G","Introduced","FACU","0",NA,NA,">0-1%",0.5,0.5,0.010752688172043,0,"LBRP Rel 62023","2023","LBRP Rel 6"
"200","Fraxinus pennsylvanica","green ash",2,"D","Native","FACW","0",NA,2,">5-25%",15,15,0.0707547169811321,0.141509433962264,"LBRP Rel 72023","2023","LBRP Rel 7"
"201","Celtis occidentalis","hackberry",3,"D","Native","[FAC-]","0",NA,3,">25-50%",37.5,37.5,0.17688679245283,0.530660377358491,"LBRP Rel 72023","2023","LBRP Rel 7"
"202","Juniperus virginiana",NA,3,"E","Native","FACU","0",NA,NA,">1-5%",3,3,0.0141509433962264,0.0424528301886792,"LBRP Rel 72023","2023","LBRP Rel 7"
"203","Rhamnus cathartica","common buckthorn",0,"D","Introduced","FACU","0",NA,5,">75-100%",87.5,87.5,0.412735849056604,0,"LBRP Rel 72023","2023","LBRP Rel 7"
"204","Exotic lonicera sp.",NA,0,"D","Introduced",NA,"0",NA,3,">25-50%",37.5,37.5,0.17688679245283,0,"LBRP Rel 72023","2023","LBRP Rel 7"
"205","Prunus virginiana","chokecherry",3,"D","Native","[FAC-]","0",NA,NA,">1-5%",3,3,0.0141509433962264,0.0424528301886792,"LBRP Rel 72023","2023","LBRP Rel 7"
"206","Zanthoxylum americanum","prickly ash",3,"D","Native","FACU","0",NA,NA,">1-5%",3,3,0.0141509433962264,0.0424528301886792,"LBRP Rel 72023","2023","LBRP Rel 7"
"207","Ribes spp.",NA,3,"D","Native",NA,"0",NA,NA,">1-5%",3,3,0.0141509433962264,0.0424528301886792,"LBRP Rel 72023","2023","LBRP Rel 7"
"208","Juglans nigra","black walnut",4,"D","Native","FACU","0",NA,NA,">0-1%",0.5,0.5,0.00235849056603774,0.00943396226415094,"LBRP Rel 72023","2023","LBRP Rel 7"
"209","Ulmus americana","American elm",3,"D","Native","FACW-","0",NA,NA,">1-5%",3,3,0.0141509433962264,0.0424528301886792,"LBRP Rel 72023","2023","LBRP Rel 7"
"210","Prunus serotina","black cherry",4,"D","Native","[FACU]","0",NA,NA,">1-5%",3,3,0.0141509433962264,0.0566037735849057,"LBRP Rel 72023","2023","LBRP Rel 7"
"211","Rubus occidentalis","black raspberry",2,"D","Native","NA","0",NA,NA,">1-5%",3,3,0.0141509433962264,0.0283018867924528,"LBRP Rel 72023","2023","LBRP Rel 7"
"212","Viburnum lentago","nannyberry",4,"D","Native","FAC+","0",NA,NA,">0-1%",0.5,0.5,0.00235849056603774,0.00943396226415094,"LBRP Rel 72023","2023","LBRP Rel 7"
"213","Vitis riparia","wild grape",2,"C","Native","FACW-","0",NA,NA,">1-5%",3,3,0.0141509433962264,0.0283018867924528,"LBRP Rel 72023","2023","LBRP Rel 7"
"214","Lonicera reticulata s.l.","grape honeysuckle",6,"C","Native",NA,"0",NA,1,">1-5%",3,3,0.0141509433962264,0.0849056603773585,"LBRP Rel 72023","2023","LBRP Rel 7"
"215","Vitis riparia","wild grape",2,"C","Native","FACW-","0",NA,NA,">1-5%",3,3,0.0141509433962264,0.0283018867924528,"LBRP Rel 72023","2023","LBRP Rel 7"
"216","Parthenocissus spp.",NA,3,"C","Native",NA,"0",NA,NA,">1-5%",3,3,0.0141509433962264,0.0424528301886792,"LBRP Rel 72023","2023","LBRP Rel 7"
"217","Menispermum canadense","Canada moonseed",4,"C","Native","FAC*","0",NA,NA,">0-1%",0.5,0.5,0.00235849056603774,0.00943396226415094,"LBRP Rel 72023","2023","LBRP Rel 7"
"218","Laportea canadensis","woodnettle",3,"H","Native","FACW","0",NA,NA,">1-5%",3,3,0.036144578313253,0.108433734939759,"LBRP Rel 72023","2023","LBRP Rel 7"
"219","Symphyotrichum ontarionis",NA,6,"H","Native","FAC","0",NA,NA,">1-5%",3,3,0.036144578313253,0.216867469879518,"LBRP Rel 72023","2023","LBRP Rel 7"
"220","Maianthemum stellatum","starry false Solomon's seal",5,"H","Native","[FAC-]","0",NA,NA,">1-5%",3,3,0.036144578313253,0.180722891566265,"LBRP Rel 72023","2023","LBRP Rel 7"
"221","Maianthemum canadense","Canada mayflower",0,"H","Native","FAC","0",NA,NA,">1-5%",3,3,0.036144578313253,0,"LBRP Rel 72023","2023","LBRP Rel 7"
"222","Leonurus cardiaca","common motherwort",0,"H","Introduced","NA","0",NA,1,">1-5%",3,3,0.036144578313253,0,"LBRP Rel 72023","2023","LBRP Rel 7"
"223","Ageratina altissima","white snakeroot",1,"H","Native","FACU","0",NA,NA,">1-5%",3,3,0.036144578313253,0.036144578313253,"LBRP Rel 72023","2023","LBRP Rel 7"
"224","Galium triflorum",NA,4,"H","Native","FACU+","0",NA,1,">1-5%",3,3,0.036144578313253,0.144578313253012,"LBRP Rel 72023","2023","LBRP Rel 7"
"225","Smilax tamnoides","greenbrier",4,"C","Native","[FAC]","0",NA,NA,">1-5%",3,3,0.036144578313253,0.144578313253012,"LBRP Rel 72023","2023","LBRP Rel 7"
"226","Alliaria petiolata","garlic mustard",0,"H","Introduced","FAC","0",NA,2,">5-25%",15,15,0.180722891566265,0,"LBRP Rel 72023","2023","LBRP Rel 7"
"227","Teucrium canadense","germander",4,"H","Native","FACW-","0",NA,1,">1-5%",3,3,0.036144578313253,0.144578313253012,"LBRP Rel 72023","2023","LBRP Rel 7"
"228","Erigeron annuus","annual fleabane",0,"H","Native","FAC-","0",NA,NA,">1-5%",3,3,0.036144578313253,0,"LBRP Rel 72023","2023","LBRP Rel 7"
"229","Osmorhiza longistylis","aniseroot",4,"H","Native","FACU-","0",NA,NA,">1-5%",3,3,0.036144578313253,0.144578313253012,"LBRP Rel 72023","2023","LBRP Rel 7"
"230","Actaea rubra","red baneberry",7,"H","Native","FACU","0",NA,NA,">1-5%",3,3,0.036144578313253,0.253012048192771,"LBRP Rel 72023","2023","LBRP Rel 7"
"231","Geum canadense","white avens",2,"H","Native","FAC","0",NA,NA,">1-5%",3,3,0.036144578313253,0.072289156626506,"LBRP Rel 72023","2023","LBRP Rel 7"
"232","Glechoma hederacea","creeping charlie",0,"H","Introduced","FACU","0",NA,1,">1-5%",3,3,0.036144578313253,0,"LBRP Rel 72023","2023","LBRP Rel 7"
"233","Circaea lutetiana","common enchanter's nightshade",2,"H","Native","[FACU]","0",NA,NA,">1-5%",3,3,0.036144578313253,0.072289156626506,"LBRP Rel 72023","2023","LBRP Rel 7"
"234","Ranunculus hispidus","hispid buttercup",6,"H","Native","FAC","0",NA,NA,">0-1%",0.5,0.5,0.00602409638554217,0.036144578313253,"LBRP Rel 72023","2023","LBRP Rel 7"
"235","Viola spp.",NA,4,"H","Native",NA,"0",NA,NA,">1-5%",3,3,0.036144578313253,0.144578313253012,"LBRP Rel 72023","2023","LBRP Rel 7"
"236","Dryopteris carthusiana","spinulose shield fern",6,"H","Native","[FACW-]","0",NA,NA,">1-5%",3,3,0.036144578313253,0.216867469879518,"LBRP Rel 72023","2023","LBRP Rel 7"
"237","Toxicodendron rydbergii","western poison ivy",1,"D","Native","FAC","0",NA,NA,">1-5%",3,3,0.036144578313253,0.036144578313253,"LBRP Rel 72023","2023","LBRP Rel 7"
"238","Galium concinnum","shining bedstraw",5,"H","Native","FACU","0",NA,1,">1-5%",3,3,0.036144578313253,0.180722891566265,"LBRP Rel 72023","2023","LBRP Rel 7"
"239","Phryma leptostachya","lopseed",5,"H","Native","UPL","0",NA,NA,">0-1%",0.5,0.5,0.00602409638554217,0.0301204819277108,"LBRP Rel 72023","2023","LBRP Rel 7"
"240","Solidago gigantea","giant goldenrod",3,"H","Native","FACW","0",NA,NA,">0-1%",0.5,0.5,0.00602409638554217,0.0180722891566265,"LBRP Rel 72023","2023","LBRP Rel 7"
"241","Hackelia virginiana","Virginia stickseed",1,"H","Native","FAC-","0",NA,NA,">1-5%",3,3,0.036144578313253,0.036144578313253,"LBRP Rel 72023","2023","LBRP Rel 7"
"242","Anemone virginiana s.l.","tall thimbleweed",6,"H","Native",NA,"0",NA,NA,">1-5%",3,3,0.036144578313253,0.216867469879518,"LBRP Rel 72023","2023","LBRP Rel 7"
"243","Arctium minus","common burdock",0,"H","Introduced","FACU","0",NA,NA,">0-1%",0.5,0.5,0.00602409638554217,0,"LBRP Rel 72023","2023","LBRP Rel 7"
"244","Clematis virginiana","virgin's bower",4,"C","Native","FAC","0",NA,1,">1-5%",3,3,0.036144578313253,0.144578313253012,"LBRP Rel 72023","2023","LBRP Rel 7"
"245","Leersia virginica","white grass",5,"G","Native","FACW","0",NA,NA,">1-5%",3,3,0.0983606557377049,0.491803278688525,"LBRP Rel 72023","2023","LBRP Rel 7"
"246","Carex spp.",NA,3,"G","Native",NA,"0",NA,2,">5-25%",15,15,0.491803278688525,1.47540983606557,"LBRP Rel 72023","2023","LBRP Rel 7"
"247","Carex sp. 2",NA,3,"G","Native",NA,"0",NA,NA,">1-5%",3,3,0.0983606557377049,0.295081967213115,"LBRP Rel 72023","2023","LBRP Rel 7"
"248","Carex blanda","charming sedge",2,"G","Native","FAC","0",NA,NA,">1-5%",3,3,0.0983606557377049,0.19672131147541,"LBRP Rel 72023","2023","LBRP Rel 7"
"249","Carex rosea","starry sedge",4,"G","Native","FACU","0",NA,NA,">1-5%",3,3,0.0983606557377049,0.39344262295082,"LBRP Rel 72023","2023","LBRP Rel 7"
"250","Carex deweyana","dewey's sedge",6,"G","Native","FACU-","0",NA,NA,">0-1%",0.5,0.5,0.0163934426229508,0.0983606557377049,"LBRP Rel 72023","2023","LBRP Rel 7"
"251","Carex tenera var. echinodes","marsh straw sedge",7,"G","Native",NA,"0",NA,NA,">1-5%",3,3,0.0983606557377049,0.688524590163934,"LBRP Rel 72023","2023","LBRP Rel 7"
"252","Rhamnus cathartica","common buckthorn",0,"D","Introduced","FACU","0",NA,NA,">1-5%",3,3,0.0952380952380952,0,"LBRP Rel 82023","2023","LBRP Rel 8"
"253","Zanthoxylum americanum","prickly ash",3,"D","Native","FACU","0",NA,2,">5-25%",15,15,0.476190476190476,1.42857142857143,"LBRP Rel 82023","2023","LBRP Rel 8"
"254","Fraxinus pennsylvanica","green ash",2,"D","Native","FACW","0",NA,NA,">1-5%",3,3,0.0952380952380952,0.19047619047619,"LBRP Rel 82023","2023","LBRP Rel 8"
"255","Ulmus pumila","Siberian elm",0,"D","Introduced","UPL","0",NA,NA,">1-5%",3,3,0.0952380952380952,0,"LBRP Rel 82023","2023","LBRP Rel 8"
"256","Rhus typhina",NA,2,"D","Native","NA","0",NA,NA,">0-1%",0.5,0.5,0.0158730158730159,0.0317460317460317,"LBRP Rel 82023","2023","LBRP Rel 8"
"257","Juglans nigra","black walnut",4,"D","Native","FACU","0",NA,NA,">1-5%",3,3,0.0952380952380952,0.380952380952381,"LBRP Rel 82023","2023","LBRP Rel 8"
"258","Rubus occidentalis","black raspberry",2,"D","Native","NA","0",NA,NA,">1-5%",3,3,0.0952380952380952,0.19047619047619,"LBRP Rel 82023","2023","LBRP Rel 8"
"259","Parthenocissus spp.",NA,3,"C","Native",NA,"0",NA,NA,">0-1%",0.5,0.5,0.0158730158730159,0.0476190476190476,"LBRP Rel 82023","2023","LBRP Rel 8"
"260","Vitis riparia","wild grape",2,"C","Native","FACW-","0",NA,NA,">0-1%",0.5,0.5,0.0158730158730159,0.0317460317460317,"LBRP Rel 82023","2023","LBRP Rel 8"
"261","Ambrosia artemisiifolia","common ragweed",0,"H","Native","FACU","0",NA,1,">1-5%",3,3,0.0324324324324324,0,"LBRP Rel 82023","2023","LBRP Rel 8"
"262","Ambrosia psilostachya","western ragweed",2,"H","Native","FAC-","0",NA,NA,">1-5%",3,3,0.0324324324324324,0.0648648648648649,"LBRP Rel 82023","2023","LBRP Rel 8"
"263","Physalis heterophylla",NA,3,"H","Native","NA","0",NA,1,">1-5%",3,3,0.0324324324324324,0.0972972972972973,"LBRP Rel 82023","2023","LBRP Rel 8"
"264","Melilotus officinalis","yellow sweet clover",0,"H","Introduced","FACU","0",NA,NA,">1-5%",3,3,0.0324324324324324,0,"LBRP Rel 82023","2023","LBRP Rel 8"
"265","Teucrium canadense","germander",4,"H","Native","FACW-","0",NA,NA,">1-5%",3,3,0.0324324324324324,0.12972972972973,"LBRP Rel 82023","2023","LBRP Rel 8"
"266","Melilotus alba","white sweet clover",0,"H","Introduced",NA,"0",NA,NA,">1-5%",3,3,0.0324324324324324,0,"LBRP Rel 82023","2023","LBRP Rel 8"
"267","Euphorbia corollata",NA,4,"H","Native","NA","0",NA,NA,">1-5%",3,3,0.0324324324324324,0.12972972972973,"LBRP Rel 82023","2023","LBRP Rel 8"
"268","Achillea millefolium","common yarrow",1,"H","Native","FACU","0",NA,1,">1-5%",3,3,0.0324324324324324,0.0324324324324324,"LBRP Rel 82023","2023","LBRP Rel 8"
"269","Toxicodendron rydbergii","western poison ivy",1,"D","Native","FAC","0",NA,2,">5-25%",15,15,0.162162162162162,0.162162162162162,"LBRP Rel 82023","2023","LBRP Rel 8"
"270","Monarda fistulosa","wild bergamot",3,"H","Native","FACU","0",NA,1,">1-5%",3,3,0.0324324324324324,0.0972972972972973,"LBRP Rel 82023","2023","LBRP Rel 8"
"271","Erigeron strigosus","daisy fleabane",2,"H","Native","FAC-","0",NA,NA,">1-5%",3,3,0.0324324324324324,0.0648648648648649,"LBRP Rel 82023","2023","LBRP Rel 8"
"272","Cirsium discolor","field thistle",4,"H","Native","FACU","0",NA,NA,">0-1%",0.5,0.5,0.00540540540540541,0.0216216216216216,"LBRP Rel 82023","2023","LBRP Rel 8"
"273","Euphorbia nutans","nodding spurge",0,"H","Native","[FACU]","0",NA,1,">1-5%",3,3,0.0324324324324324,0,"LBRP Rel 82023","2023","LBRP Rel 8"
"274","Euphorbia dentata","toothed spurge",1,"H","Native","NA","0",NA,1,">1-5%",3,3,0.0324324324324324,0.0324324324324324,"LBRP Rel 82023","2023","LBRP Rel 8"
"275","Verbascum thapsus","common mullein",0,"H","Introduced","UPL","0",NA,NA,">1-5%",3,3,0.0324324324324324,0,"LBRP Rel 82023","2023","LBRP Rel 8"
"276","Berteroa incana","hoary alyssum",0,"H","Introduced","NA","0",NA,NA,">1-5%",3,3,0.0324324324324324,0,"LBRP Rel 82023","2023","LBRP Rel 8"
"277","Mirabilis nyctaginea","heart-leaved four o'clock",1,"H","Native","UPL","0",NA,NA,">1-5%",3,3,0.0324324324324324,0.0324324324324324,"LBRP Rel 82023","2023","LBRP Rel 8"
"278","Anemone virginiana s.l.","tall thimbleweed",5,"H","Native",NA,"0",NA,NA,">0-1%",0.5,0.5,0.00540540540540541,0.027027027027027,"LBRP Rel 82023","2023","LBRP Rel 8"
"279","Potentilla simplex","oldfield cinquefoil",2,"H","Native","FACU-","0",NA,NA,">1-5%",3,3,0.0324324324324324,0.0648648648648649,"LBRP Rel 82023","2023","LBRP Rel 8"
"280","Viola spp.",NA,4,"H","Native",NA,"0",NA,NA,">1-5%",3,3,0.0324324324324324,0.12972972972973,"LBRP Rel 82023","2023","LBRP Rel 8"
"281","Fragaria virginiana","common strawberry",2,"H","Native","FAC-","0",NA,1,">1-5%",3,3,0.0324324324324324,0.0648648648648649,"LBRP Rel 82023","2023","LBRP Rel 8"
"282","Geum macrophyllum",NA,6,"H","Native","FACW","0",NA,NA,">0-1%",0.5,0.5,0.00540540540540541,0.0324324324324324,"LBRP Rel 82023","2023","LBRP Rel 8"
"283","Antennaria spp.",NA,2,"H","Native",NA,"0",NA,NA,">1-5%",3,3,0.0324324324324324,0.0648648648648649,"LBRP Rel 82023","2023","LBRP Rel 8"
"284","Asclepias verticillata","whorled milkweed",2,"H","Native","FACU","0",NA,NA,">1-5%",3,3,0.0324324324324324,0.0648648648648649,"LBRP Rel 82023","2023","LBRP Rel 8"
"285","Silene antirrhina","sleepy catchfly",2,"H","Native","NA","0",NA,NA,">1-5%",3,3,0.0324324324324324,0.0648648648648649,"LBRP Rel 82023","2023","LBRP Rel 8"
"286","Erigeron annuus","annual fleabane",0,"H","Native","FAC-","0",NA,NA,">1-5%",3,3,0.0324324324324324,0,"LBRP Rel 82023","2023","LBRP Rel 8"
"287","Medicago lupulina","black medick",0,"H","Introduced","FAC-","0",NA,NA,">1-5%",3,3,0.0324324324324324,0,"LBRP Rel 82023","2023","LBRP Rel 8"
"288","Potentilla recta","rough-fruited cinquefoil",0,"H","Introduced","NA","0",NA,NA,">1-5%",3,3,0.0324324324324324,0,"LBRP Rel 82023","2023","LBRP Rel 8"
"289","Lithospermum incisum","narrow-leaved puccoon",8,"H","Native","NA","0",NA,NA,">0-1%",0.5,0.5,0.00540540540540541,0.0432432432432432,"LBRP Rel 82023","2023","LBRP Rel 8"
"290","Clematis virginiana","virgin's bower",4,"C","Native","FAC","0",NA,NA,">0-1%",0.5,0.5,0.00540540540540541,0.0216216216216216,"LBRP Rel 82023","2023","LBRP Rel 8"
