"","scientific_name","common_name","x3","physiognamy","mn_nativity","mnwi","rarity_status","id","cc","cc_range","x12","midpoint_cc","p","p_c","releveCode","releveyear","releveSite"
"169","Prunus virginiana","chokecherry",3,"D","Native","[FAC-]","0",NA,NA,NA,NA,NA,NA,NA,"LHDL62022","2022","LHDL6"
"170","Acer negundo","box elder",1,"D","Native","FACW-","0",NA,NA,NA,NA,NA,NA,NA,"LHDL62022","2022","LHDL6"
"171","Rubus allegheniensis","Allegheny blackberry",2,"D","Native","[FACU+]","0",NA,NA,NA,NA,NA,NA,NA,"LHDL62022","2022","LHDL6"
"172","Rubus occidentalis","black raspberry",2,"D","Native",NA,"0",NA,NA,NA,NA,NA,NA,NA,"LHDL62022","2022","LHDL6"
"173","Fraxinus pennsylvanica","green ash",2,"D","Native","FACW","0",NA,NA,NA,NA,NA,NA,NA,"LHDL62022","2022","LHDL6"
"174","Rubus idaeus",NA,3,"D","Native","FACU","0",NA,NA,NA,NA,NA,NA,NA,"LHDL62022","2022","LHDL6"
"175","Viburnum lentago","nannyberry",4,"D","Native","FAC+","0",NA,NA,NA,NA,NA,NA,NA,"LHDL62022","2022","LHDL6"
"176","Ribes sp.",NA,3,"D","Native",NA,"0",NA,NA,NA,NA,NA,NA,NA,"LHDL62022","2022","LHDL6"
"177","Lonicera dioica","wild honeysuckle",5,"C","Native","FACU","0",NA,NA,NA,NA,NA,NA,NA,"LHDL62022","2022","LHDL6"
"178","Quercus macrocarpa","bur oak",5,"D","Native","[FAC-]","0",NA,NA,NA,NA,NA,NA,NA,"LHDL62022","2022","LHDL6"
"179","Vitis riparia","wild grape",2,"C","Native","FACW-","0",NA,NA,NA,NA,NA,NA,NA,"LHDL62022","2022","LHDL6"
"180","Parthenocissus quinquefolia","Virginia creeper",3,"C","Native","FAC-","0",NA,NA,NA,NA,NA,NA,NA,"LHDL62022","2022","LHDL6"
"181","Celastrus orbiculatus","Asian bittersweet",0,"C","Introduced","UPL","0",NA,NA,NA,NA,NA,NA,NA,"LHDL62022","2022","LHDL6"
"182","Circaea lutetiana","common enchanter's nightshade",2,"H","Native","[FACU]","0",NA,1,">1-5%",3,3,0.029126213592233,0.058252427184466,"LHDL62022","2022","LHDL6"
"183","Hackelia virginiana","Virginia stickseed",1,"H","Native","FAC-","0",NA,NA,">1-5%",3,3,0.029126213592233,0.029126213592233,"LHDL62022","2022","LHDL6"
"184","Lactuca canadensis","Canada wild lettuce",2,"H","Native","FACU+","0",NA,NA,">1-5%",3,3,0.029126213592233,0.058252427184466,"LHDL62022","2022","LHDL6"
"185","Cirsium discolor","field thistle",4,"H","Native","FACU","0",NA,NA,">0-1%",0.5,0.5,0.00485436893203883,0.0194174757281553,"LHDL62022","2022","LHDL6"
"186","Symphyotrichum urophyllum","tail-leaved aster",3,"H","Native",NA,"0",NA,1,">1-5%",3,3,0.029126213592233,0.087378640776699,"LHDL62022","2022","LHDL6"
"187","Symphyotrichum cf. lateriflorum",NA,1,"H","Native",NA,NA,NA,NA,">1-5%",3,3,0.029126213592233,0.029126213592233,"LHDL62022","2022","LHDL6"
"188","Galium triflorum",NA,4,"H","Native","FACU+","0",NA,NA,">1-5%",3,3,0.029126213592233,0.116504854368932,"LHDL62022","2022","LHDL6"
"189","Solidago gigantea","giant goldenrod",3,"H","Native","FACW","0",NA,1,">1-5%",3,3,0.029126213592233,0.087378640776699,"LHDL62022","2022","LHDL6"
"190","Erechtites hieraciifolius",NA,2,"H","Native",NA,"0",NA,1,">1-5%",3,3,0.029126213592233,0.058252427184466,"LHDL62022","2022","LHDL6"
"191","Athyrium filix-femina","lady fern",5,"H","Native",NA,"0",NA,NA,">1-5%",3,3,0.029126213592233,0.145631067961165,"LHDL62022","2022","LHDL6"
"192","Arisaema triphyllum","Jack-in-the-pulpit",4,"H","Native","FACW-","0",NA,NA,">1-5%",3,3,0.029126213592233,0.116504854368932,"LHDL62022","2022","LHDL6"
"193","Ageratina altissima","white snakeroot",1,"H","Native","FACU","0",NA,1,">1-5%",3,3,0.029126213592233,0.029126213592233,"LHDL62022","2022","LHDL6"
"194","Amphicarpaea bracteata","hog peanut",2,"H","Native","FAC","0",NA,NA,">1-5%",3,3,0.029126213592233,0.058252427184466,"LHDL62022","2022","LHDL6"
"195","Scrophularia lanceolata","lance-leaved figwort",4,"H","Native","FACU+","0",NA,NA,">1-5%",3,3,0.029126213592233,0.116504854368932,"LHDL62022","2022","LHDL6"
"196","Desmodium glutinosum","pointed-leaved tick trefoil",6,"H","Native",NA,"0",NA,1,">1-5%",3,3,0.029126213592233,0.174757281553398,"LHDL62022","2022","LHDL6"
"197","Erigeron annuus","annual fleabane",0,"H","Native","FAC-","0",NA,NA,">1-5%",3,3,0.029126213592233,0,"LHDL62022","2022","LHDL6"
"198","Conyza canadensis","horseweed",0,"H","Native","[FAC-]","0",NA,NA,">1-5%",3,3,0.029126213592233,0,"LHDL62022","2022","LHDL6"
"199","Actaea rubra","red baneberry",7,"H","Native","FACU","0",NA,NA,">1-5%",3,3,0.029126213592233,0.203883495145631,"LHDL62022","2022","LHDL6"
"200","Silene latifolia","white campion",0,"H","Introduced",NA,"0",NA,1,">1-5%",3,3,0.029126213592233,0,"LHDL62022","2022","LHDL6"
"201","Achillea millefolium","common yarrow",1,"H","Native","FACU","0",NA,NA,">1-5%",3,3,0.029126213592233,0.029126213592233,"LHDL62022","2022","LHDL6"
"202","Solidago altissima","late goldenrod",1,"H","Native","FACU","0",NA,NA,">1-5%",3,3,0.029126213592233,0.029126213592233,"LHDL62022","2022","LHDL6"
"203","Maianthemum racemosum",NA,5,"H","Native","FACU","0",NA,1,">1-5%",3,3,0.029126213592233,0.145631067961165,"LHDL62022","2022","LHDL6"
"204","Maianthemum canadense","Canada mayflower",5,"H","Native","FAC","0",NA,NA,">1-5%",3,3,0.029126213592233,0.145631067961165,"LHDL62022","2022","LHDL6"
"205","Apocynum cannabinum","American hemp",3,"H","Native","FAC","0",NA,NA,">1-5%",3,3,0.029126213592233,0.087378640776699,"LHDL62022","2022","LHDL6"
"206","Rudbeckia laciniata","tall coneflower",6,NA,"Native","FACW","0",NA,1,">1-5%",3,3,0.029126213592233,0.174757281553398,"LHDL62022","2022","LHDL6"
"207","Geum sp.",NA,2,"H","Native",NA,"0",NA,NA,">1-5%",3,3,0.029126213592233,0.058252427184466,"LHDL62022","2022","LHDL6"
"208","Ranunculus abortivus","kidney-leaved buttercup",1,"H","Native","FACW-","0",NA,NA,">1-5%",3,3,0.029126213592233,0.029126213592233,"LHDL62022","2022","LHDL6"
"209","Solidago speciosa","showy goldenrod",5,"H","Native",NA,"0",NA,NA,">1-5%",3,3,0.029126213592233,0.145631067961165,"LHDL62022","2022","LHDL6"
"210","Symphyotrichum sp. #2",NA,2,"H","Native",NA,NA,NA,NA,">1-5%",3,3,0.029126213592233,0.058252427184466,"LHDL62022","2022","LHDL6"
"211","Verbascum thapsus","common mullein",0,"H","Introduced","UPL","0",NA,NA,">1-5%",3,3,0.029126213592233,0,"LHDL62022","2022","LHDL6"
"212","Rudbeckia hirta","black-eyed susan",4,NA,"Native","FACU","0",NA,NA,">0-1%",0.5,0.5,0.00485436893203883,0.0194174757281553,"LHDL62022","2022","LHDL6"
"213","Potentilla recta","rough-fruited cinquefoil",0,"H","Introduced",NA,"0",NA,NA,">1-5%",3,3,0.029126213592233,0,"LHDL62022","2022","LHDL6"
"214","Anemone virginiana","tall thimbleweed",5,"H","Native",NA,"0",NA,NA,">1-5%",3,3,0.029126213592233,0.145631067961165,"LHDL62022","2022","LHDL6"
"215","Oxalis stricta","yellow wood sorrel",0,"H","Native","[FACU]","0",NA,NA,">1-5%",3,3,0.029126213592233,0,"LHDL62022","2022","LHDL6"
"216","Dryopteris carthusiana","spinulose shield fern",6,"H","Native","[FACW-]","0",NA,NA,">1-5%",3,3,0.029126213592233,0.174757281553398,"LHDL62022","2022","LHDL6"
"217","Torilis japonica","Japanese Hedge Parsley",0,"H","Introduced",NA,"0",NA,NA,">1-5%",3,3,0.029126213592233,0,"LHDL62022","2022","LHDL6"
"218","Elymus hystrix","bottlebrush grass",6,"G","Native","FACU","0",NA,NA,">1-5%",3,3,0.1,0.6,"LHDL62022","2022","LHDL6"
"219","Elymus virginicus","Virginia wildrye",4,"G","Native","FACW-","0",NA,2,">5-25%",15,15,0.5,2,"LHDL62022","2022","LHDL6"
"220","Carex cf. blanda",NA,3,"G","Native",NA,NA,NA,NA,">1-5%",3,3,0.1,0.3,"LHDL62022","2022","LHDL6"
"221","Cf. Calamagrostis sp.",NA,NA,NA,NA,NA,NA,NA,NA,">1-5%",3,3,0.1,NA,"LHDL62022","2022","LHDL6"
"222","Phalaris arundinacea","reed canary grass",0,"G","Introduced","FACW+","0",NA,NA,">1-5%",3,3,0.1,0,"LHDL62022","2022","LHDL6"
"223","Carex cf. rosea",NA,3,"G","Native",NA,NA,NA,NA,">1-5%",3,3,0.1,0.3,"LHDL62022","2022","LHDL6"
"224","Quercus ellipsoidalis","northern pin oak",5,"D","Native",NA,"0",NA,2,">5-25%",15,15,0.145631067961165,0.728155339805825,"LHDL2.2Sep2022","2022","LHDL2.2Sep"
"225","Quercus macrocarpa","bur oak",5,"D","Native","[FAC-]","0",NA,2,">5-25%",15,15,0.145631067961165,0.728155339805825,"LHDL2.2Sep2022","2022","LHDL2.2Sep"
"226","Populus tremuloides","quaking aspen",2,"D","Native","[FAC]","0",NA,1,">1-5%",3,3,0.029126213592233,0.058252427184466,"LHDL2.2Sep2022","2022","LHDL2.2Sep"
"227","Prunus serotina","black cherry",4,"D","Native","[FACU]","0",NA,2,">5-25%",15,15,0.145631067961165,0.58252427184466,"LHDL2.2Sep2022","2022","LHDL2.2Sep"
"228","Rhamnus cathartica","common buckthorn",0,"D","Introduced","FACU","0",NA,2,">5-25%",15,15,0.145631067961165,0,"LHDL2.2Sep2022","2022","LHDL2.2Sep"
"229","Exotic Lonicera spp.",NA,0,"D","Introduced",NA,"0",NA,NA,">0-1%",0.5,0.5,0.00485436893203883,0,"LHDL2.2Sep2022","2022","LHDL2.2Sep"
"230","Zanthoxylum americanum","prickly ash",3,"D","Native","FACU","0",NA,NA,">1-5%",3,3,0.029126213592233,0.087378640776699,"LHDL2.2Sep2022","2022","LHDL2.2Sep"
"231","Frangula alnus",NA,0,"D","Introduced","[FAC+]","0",NA,2,">5-25%",15,15,0.145631067961165,0,"LHDL2.2Sep2022","2022","LHDL2.2Sep"
"232","Prunus virginiana","chokecherry",3,"D","Native","[FAC-]","0",NA,NA,">1-5%",3,3,0.029126213592233,0.087378640776699,"LHDL2.2Sep2022","2022","LHDL2.2Sep"
"233","Rubus idaeus",NA,3,"D","Native","FACU","0",NA,1,">1-5%",3,3,0.029126213592233,0.087378640776699,"LHDL2.2Sep2022","2022","LHDL2.2Sep"
"234","Rubus allegheniensis s.s.","Allegheny blackberry",2,"D","Native","[FACU+]","0",NA,1,">1-5%",3,3,0.029126213592233,0.058252427184466,"LHDL2.2Sep2022","2022","LHDL2.2Sep"
"235","Ribes sp.",NA,3,"D","Native",NA,"0",NA,NA,">1-5%",3,3,0.029126213592233,0.087378640776699,"LHDL2.2Sep2022","2022","LHDL2.2Sep"
"236","Corylus americana","American hazelnut",3,"D","Native","FACU-","0",NA,NA,">1-5%",3,3,0.029126213592233,0.087378640776699,"LHDL2.2Sep2022","2022","LHDL2.2Sep"
"237","Prunus americana","wild plum",3,"D","Native","UPL","0",NA,NA,">0-1%",0.5,0.5,0.00485436893203883,0.0145631067961165,"LHDL2.2Sep2022","2022","LHDL2.2Sep"
"238","Parthenocissus inserta","woodbine",2,"C","Native","FACU","0",NA,NA,">1-5%",3,3,0.029126213592233,0.058252427184466,"LHDL2.2Sep2022","2022","LHDL2.2Sep"
"239","Vitis riparia","wild grape",2,"C","Native","FACW-","0",NA,NA,">1-5%",3,3,0.029126213592233,0.058252427184466,"LHDL2.2Sep2022","2022","LHDL2.2Sep"
"240","Apocynum androsaemifolium","spreading dogbane",2,"H","Native","UPL","0",NA,NA,">1-5%",3,3,0.037037037037037,0.0740740740740741,"LHDL2.2Sep2022","2022","LHDL2.2Sep"
"241","Circaea lutetiana","common enchanter's nightshade",2,"H","Native","[FACU]","0",NA,1,">1-5%",3,3,0.037037037037037,0.0740740740740741,"LHDL2.2Sep2022","2022","LHDL2.2Sep"
"242","Desmodium glutinosum","pointed-leaved tick trefoil",6,"H","Native",NA,"0",NA,2,">5-25%",15,15,0.185185185185185,1.11111111111111,"LHDL2.2Sep2022","2022","LHDL2.2Sep"
"243","Amphicarpaea bracteata","hog peanut",2,"H","Native","FAC","0",NA,1,">1-5%",3,3,0.037037037037037,0.0740740740740741,"LHDL2.2Sep2022","2022","LHDL2.2Sep"
"244","Solidago altissima","late goldenrod",1,"H","Native","FACU","0",NA,1,">1-5%",3,3,0.037037037037037,0.037037037037037,"LHDL2.2Sep2022","2022","LHDL2.2Sep"
"245","Geum canadense","white avens",2,"H","Native","FAC","0",NA,NA,">1-5%",3,3,0.037037037037037,0.0740740740740741,"LHDL2.2Sep2022","2022","LHDL2.2Sep"
"246","Galium triflorum",NA,4,"H","Native","FACU+","0",NA,1,">1-5%",3,3,0.037037037037037,0.148148148148148,"LHDL2.2Sep2022","2022","LHDL2.2Sep"
"247","Erechtites hieraciifolius",NA,2,"H","Native",NA,"0",NA,1,">1-5%",3,3,0.037037037037037,0.0740740740740741,"LHDL2.2Sep2022","2022","LHDL2.2Sep"
"248","Fragaria vesca",NA,3,"H","Native","UPL","0",NA,NA,">1-5%",3,3,0.037037037037037,0.111111111111111,"LHDL2.2Sep2022","2022","LHDL2.2Sep"
"249","Conyza canadensis","horseweed",0,"H","Native","[FAC-]","0",NA,NA,">0-1%",0.5,0.5,0.00617283950617284,0,"LHDL2.2Sep2022","2022","LHDL2.2Sep"
"250","Maianthemum canadense","Canada mayflower",5,"H","Native","FAC","0",NA,1,">1-5%",3,3,0.037037037037037,0.185185185185185,"LHDL2.2Sep2022","2022","LHDL2.2Sep"
"251","Rudbeckia hirta","black-eyed susan",4,NA,"Native","FACU","0",NA,NA,">0-1%",0.5,0.5,0.00617283950617284,0.0246913580246914,"LHDL2.2Sep2022","2022","LHDL2.2Sep"
"252","Ageratina altissima","white snakeroot",1,"H","Native","FACU","0",NA,NA,">1-5%",3,3,0.037037037037037,0.037037037037037,"LHDL2.2Sep2022","2022","LHDL2.2Sep"
"253","Prenanthes alba","white rattlesnakeroot",5,"H","Native","FACU","0",NA,NA,">0-1%",0.5,0.5,0.00617283950617284,0.0308641975308642,"LHDL2.2Sep2022","2022","LHDL2.2Sep"
"254","Arisaema triphyllum","Jack-in-the-pulpit",4,"H","Native","FACW-","0",NA,NA,">1-5%",3,3,0.037037037037037,0.148148148148148,"LHDL2.2Sep2022","2022","LHDL2.2Sep"
"255","Asclepias exaltata","poke milkweed",7,"H","Native","UPL","0",NA,1,">1-5%",3,3,0.037037037037037,0.259259259259259,"LHDL2.2Sep2022","2022","LHDL2.2Sep"
"256","Taraxacum officinale","common dandelion",0,"H","Introduced","FACU","0",NA,NA,">0-1%",0.5,0.5,0.00617283950617284,0,"LHDL2.2Sep2022","2022","LHDL2.2Sep"
"257","Monarda fistulosa","wild bergamot",3,"H","Native","FACU","0",NA,NA,">1-5%",3,3,0.037037037037037,0.111111111111111,"LHDL2.2Sep2022","2022","LHDL2.2Sep"
"258","Galium boreale","northern bedstraw",4,"H","Native","FAC","0",NA,NA,">1-5%",3,3,0.037037037037037,0.148148148148148,"LHDL2.2Sep2022","2022","LHDL2.2Sep"
"259","Solidago speciosa","showy goldenrod",5,"H","Native",NA,"0",NA,NA,">1-5%",3,3,0.037037037037037,0.185185185185185,"LHDL2.2Sep2022","2022","LHDL2.2Sep"
"260","Aquilegia canadensis","columbine",4,"H","Native","FAC-","0",NA,NA,">1-5%",3,3,0.037037037037037,0.148148148148148,"LHDL2.2Sep2022","2022","LHDL2.2Sep"
"261","Cirsium arvense","Canada thistle",0,"H","Introduced","FACU","0",NA,NA,">1-5%",3,3,0.037037037037037,0,"LHDL2.2Sep2022","2022","LHDL2.2Sep"
"262","Silene latifolia","white campion",0,"H","Introduced",NA,"0",NA,NA,">1-5%",3,3,0.037037037037037,0,"LHDL2.2Sep2022","2022","LHDL2.2Sep"
"263","Maianthemum racemosum",NA,5,"H","Native","FACU","0",NA,NA,">0-1%",0.5,0.5,0.00617283950617284,0.0308641975308642,"LHDL2.2Sep2022","2022","LHDL2.2Sep"
"264","Geranium maculatum","wild geranium",4,"H","Native","FACU","0",NA,NA,">1-5%",3,3,0.037037037037037,0.148148148148148,"LHDL2.2Sep2022","2022","LHDL2.2Sep"
"265","Symphyotrichum lateriflorum","side-flowering aster",4,"H","Native","[FACW-]","0",NA,NA,">1-5%",3,3,0.037037037037037,0.148148148148148,"LHDL2.2Sep2022","2022","LHDL2.2Sep"
"266","Solidago gigantea","giant goldenrod",3,"H","Native","FACW","0",NA,NA,">1-5%",3,3,0.037037037037037,0.111111111111111,"LHDL2.2Sep2022","2022","LHDL2.2Sep"
"267","Hackelia virginiana","Virginia stickseed",1,"H","Native","FAC-","0",NA,NA,">0-1%",0.5,0.5,0.00617283950617284,0.00617283950617284,"LHDL2.2Sep2022","2022","LHDL2.2Sep"
"268","Carex pensylvanica","Pennsylvania sedge",3,"G","Native",NA,"0",NA,4,">50-75%",62.5,62.5,0.806451612903226,2.41935483870968,"LHDL2.2Sep2022","2022","LHDL2.2Sep"
"269","Elymus hystrix","bottlebrush grass",6,"G","Native","FACU","0",NA,1,">1-5%",3,3,0.0387096774193548,0.232258064516129,"LHDL2.2Sep2022","2022","LHDL2.2Sep"
"270","Elymus virginicus","Virginia wildrye",4,"G","Native","FACW-","0",NA,NA,">1-5%",3,3,0.0387096774193548,0.154838709677419,"LHDL2.2Sep2022","2022","LHDL2.2Sep"
"271","Phalaris arundinacea","reed canary grass",0,"G","Introduced","FACW+","0",NA,1,">1-5%",3,3,0.0387096774193548,0,"LHDL2.2Sep2022","2022","LHDL2.2Sep"
"272","Elymus canadensis",NA,3,"G","Native","FAC-","0",NA,NA,">1-5%",3,3,0.0387096774193548,0.116129032258065,"LHDL2.2Sep2022","2022","LHDL2.2Sep"
"273","Bromus kalmii","Kalm's brome",7,"G","Native","FAC","0",NA,NA,">1-5%",3,3,0.0387096774193548,0.270967741935484,"LHDL2.2Sep2022","2022","LHDL2.2Sep"
"274","Quercus ellipsoidalis","northern pin oak",5,"D","Native",NA,"0",NA,3,">25-50%",37.5,37.5,0.197368421052632,0.986842105263158,"LHHL12022","2022","LHHL1"
"275","Quercus alba","white oak",7,"D","Native","FACU","0",NA,2,">5-25%",15,15,0.0789473684210526,0.552631578947368,"LHHL12022","2022","LHHL1"
"276","Ulmus americana","American elm",3,"D","Native","FACW-","0",NA,2,">5-25%",15,15,0.0789473684210526,0.236842105263158,"LHHL12022","2022","LHHL1"
"277","Viburnum lentago","nannyberry",4,"D","Native","FAC+","0",NA,2,">5-25%",15,15,0.0789473684210526,0.315789473684211,"LHHL12022","2022","LHHL1"
"278","Prunus serotina","black cherry",4,"D","Native","[FACU]","0",NA,2,">5-25%",15,15,0.0789473684210526,0.315789473684211,"LHHL12022","2022","LHHL1"
"279","Prunus virginiana","chokecherry",3,"D","Native","[FAC-]","0",NA,2,">5-25%",15,15,0.0789473684210526,0.236842105263158,"LHHL12022","2022","LHHL1"
"280","Ribes missouriense","Missouri gooseberry",4,"D","Native",NA,"0",NA,NA,">1-5%",3,3,0.0157894736842105,0.0631578947368421,"LHHL12022","2022","LHHL1"
"281","Rhamnus cathartica","common buckthorn",0,"D","Introduced","FACU","0",NA,2,">5-25%",15,15,0.0789473684210526,0,"LHHL12022","2022","LHHL1"
"282","Corylus americana","American hazelnut",3,"D","Native","FACU-","0",NA,2,">5-25%",15,15,0.0789473684210526,0.236842105263158,"LHHL12022","2022","LHHL1"
"283","Corylus cornuta",NA,5,"D","Native","UPL","0",NA,2,">5-25%",15,15,0.0789473684210526,0.394736842105263,"LHHL12022","2022","LHHL1"
"284","Rubus occidentalis","black raspberry",2,"D","Native",NA,"0",NA,1,">1-5%",3,3,0.0157894736842105,0.0315789473684211,"LHHL12022","2022","LHHL1"
"285","Zanthoxylum americanum","prickly ash",3,"D","Native","FACU","0",NA,NA,">1-5%",3,3,0.0157894736842105,0.0473684210526316,"LHHL12022","2022","LHHL1"
"286","Rubus idaeus",NA,3,"D","Native","FACU","0",NA,NA,">0-1%",0.5,0.5,0.00263157894736842,0.00789473684210526,"LHHL12022","2022","LHHL1"
"287","Rubus allegheniensis s.s.","Allegheny blackberry",2,"D","Native","[FACU+]","0",NA,1,">1-5%",3,3,0.0157894736842105,0.0315789473684211,"LHHL12022","2022","LHHL1"
"288","Exotic Lonicera spp.",NA,0,"D","Introduced",NA,"0",NA,NA,">1-5%",3,3,0.0157894736842105,0,"LHHL12022","2022","LHHL1"
"289","Fraxinus pennsylvanica","green ash",2,"D","Native","FACW","0",NA,NA,">1-5%",3,3,0.0157894736842105,0.0315789473684211,"LHHL12022","2022","LHHL1"
"290","Viburnum rafinesquianum","downy arrowwood",7,"D","Native",NA,"0",NA,NA,">1-5%",3,3,0.0157894736842105,0.110526315789474,"LHHL12022","2022","LHHL1"
"291","Acer ginnala","amur maple",0,"D","Introduced",NA,"0",NA,NA,">0-1%",0.5,0.5,0.00263157894736842,0,"LHHL12022","2022","LHHL1"
"292","Rubus pubescens","dwarf raspberry",6,"H","Native","[FACW+]","0",NA,1,">1-5%",3,3,0.0157894736842105,0.0947368421052632,"LHHL12022","2022","LHHL1"
"293","Acer rubrum","red maple",3,"D","Native","[FAC]","0",NA,NA,">0-1%",0.5,0.5,0.00263157894736842,0.00789473684210526,"LHHL12022","2022","LHHL1"
"294","Rosa sp.",NA,5,"D","Native",NA,NA,NA,NA,">0-1%",0.5,0.5,0.00263157894736842,0.0131578947368421,"LHHL12022","2022","LHHL1"
"295","Juniperus virginiana",NA,3,"E","Native","FACU","0",NA,NA,">0-1%",0.5,0.5,0.00263157894736842,0.00789473684210526,"LHHL12022","2022","LHHL1"
"296","Vitis riparia","wild grape",2,"C","Native","FACW-","0",NA,NA,">1-5%",3,3,0.0157894736842105,0.0315789473684211,"LHHL12022","2022","LHHL1"
"297","Parthenocissus quinquefolia","Virginia creeper",3,"C","Native","FAC-","0",NA,NA,">1-5%",3,3,0.0157894736842105,0.0473684210526316,"LHHL12022","2022","LHHL1"
"298","Desmodium glutinosum","pointed-leaved tick trefoil",6,"H","Native",NA,"0",NA,1,">1-5%",3,3,0.0267857142857143,0.160714285714286,"LHHL12022","2022","LHHL1"
"299","Scrophularia lanceolata","lance-leaved figwort",4,"H","Native","FACU+","0",NA,NA,">1-5%",3,3,0.0267857142857143,0.107142857142857,"LHHL12022","2022","LHHL1"
"300","Galium triflorum",NA,4,"H","Native","FACU+","0",NA,1,">1-5%",3,3,0.0267857142857143,0.107142857142857,"LHHL12022","2022","LHHL1"
"301","Circaea lutetiana","common enchanter's nightshade",2,"H","Native","[FACU]","0",NA,NA,">1-5%",3,3,0.0267857142857143,0.0535714285714286,"LHHL12022","2022","LHHL1"
"302","Thalictrum dioicum","early meadow-rue",5,"H","Native","FACU+","0",NA,NA,">1-5%",3,3,0.0267857142857143,0.133928571428571,"LHHL12022","2022","LHHL1"
"303","Oxalis stricta","yellow wood sorrel",0,"H","Native","[FACU]","0",NA,NA,">1-5%",3,3,0.0267857142857143,0,"LHHL12022","2022","LHHL1"
"304","Ranunculus abortivus","kidney-leaved buttercup",1,"H","Native","FACW-","0",NA,NA,">1-5%",3,3,0.0267857142857143,0.0267857142857143,"LHHL12022","2022","LHHL1"
"305","Geum sp.",NA,2,"H","Native",NA,"0",NA,NA,">1-5%",3,3,0.0267857142857143,0.0535714285714286,"LHHL12022","2022","LHHL1"
"306","Cerastium fontanum",NA,0,"H","Introduced","FACU","0",NA,NA,">1-5%",3,3,0.0267857142857143,0,"LHHL12022","2022","LHHL1"
"307","Thalictrum dasycarpum","tall meadow-rue",4,"H","Native","FACW-","0",NA,NA,">1-5%",3,3,0.0267857142857143,0.107142857142857,"LHHL12022","2022","LHHL1"
"308","Arisaema triphyllum","Jack-in-the-pulpit",4,"H","Native","FACW-","0",NA,NA,">1-5%",3,3,0.0267857142857143,0.107142857142857,"LHHL12022","2022","LHHL1"
"309","Actaea rubra","red baneberry",7,"H","Native","FACU","0",NA,NA,">0-1%",0.5,0.5,0.00446428571428571,0.03125,"LHHL12022","2022","LHHL1"
"310","Solidago gigantea","giant goldenrod",3,"H","Native","FACW","0",NA,NA,">1-5%",3,3,0.0267857142857143,0.0803571428571428,"LHHL12022","2022","LHHL1"
"311","Symphyotrichum lateriflorum","side-flowering aster",4,"H","Native","[FACW-]","0",NA,NA,">1-5%",3,3,0.0267857142857143,0.107142857142857,"LHHL12022","2022","LHHL1"
"312","Symphyotrichum cf. pilosum",NA,1,"H","Native",NA,NA,NA,NA,">1-5%",3,3,0.0267857142857143,0.0267857142857143,"LHHL12022","2022","LHHL1"
"313","Geranium maculatum","wild geranium",4,"H","Native","FACU","0",NA,1,">1-5%",3,3,0.0267857142857143,0.107142857142857,"LHHL12022","2022","LHHL1"
